title,magnitude,date_time,cdi,mmi,alert,expected_alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,country,year,month,earthquake_intensity_category,alert_color,refined_alert
"M 7.6 - 89 km E of Luwuk, Indonesia",7.6,4/5/2000 4:21,0.0,7.0,orange,orange,0,889.0,us,0.0,0.0,0,mwc,26.0,-1.105,123.573,"Luwuk, Indonesia",Indonesia,2000,4,Severe,orange,orange
"M 6.6 - 161 km SSE of Lata, Solomon Islands",6.6,3/8/2000 1:09,0.0,6.0,orange,orange,0,670.0,us,218.0,0.0,0,mwc,33.0,-12.037,166.448,"Lata, Solomon Islands",Indonesia,2000,3,Moderate,orange,orange
"M 6.6 - 62 km SSW of Ialibu, Papua New Guinea",6.6,3/3/2000 22:22,0.0,8.0,green,red,0,670.0,us,0.0,0.0,1,mwc,10.0,-6.817,143.807,"Ialibu, Papua New Guinea",Papua New Guinea,2000,3,Severe,red,red
"M 6.5 - 15 km W of Nkove, Tanzania",6.5,2/10/2000 2:25,0.0,6.0,orange,orange,0,650.0,us,415.0,0.0,0,mwb,34.0,-7.977,30.709,"Nkove, Tanzania",Tanzania,2000,2,Moderate,orange,orange
"M 6.8 - 84 km S of Shikotan, Russia",6.8,1/28/2000 14:21,0.0,6.0,green,green,0,711.0,us,0.0,0.0,0,mwc,61.1,43.046,146.837,"Shikotan, Russia",Indonesia,2000,1,Moderate,green,green
"M 6.9 - 50 km WSW of Lata, Solomon Islands",6.9,12/29/1999 13:29,0.0,6.0,orange,orange,0,732.0,us,0.0,0.0,0,mwb,33.0,-10.86,165.354,"Lata, Solomon Islands",Indonesia,1999,12,Moderate,orange,orange
"M 6.5 - 59 km SSW of Labuan, Indonesia",6.5,12/21/1999 14:14,0.0,6.0,green,green,0,650.0,us,0.0,0.0,0,mwb,56.0,-6.845,105.555,"Labuan, Indonesia",Indonesia,1999,12,Moderate,green,green
"M 7.2 - 8 km S of Düzce, Turkey",7.2,12/11/1999 16:57,0.0,9.0,green,red,0,798.0,us,0.0,0.0,1,mwc,10.0,40.758,31.161,"Düzce, Turkey",Turkey,1999,12,Severe,red,red
"M 6.6 - 127 km ESE of Arica, Chile",6.6,11/30/1999 4:01,0.0,5.0,green,green,0,670.0,us,0.0,0.0,0,mwb,128.1,-18.901,-69.171,"Arica, Chile",Chile,1999,11,Moderate,green,green
"M 7.5 - 92 km ESE of Lakatoro, Vanuatu",7.5,11/26/1999 13:21,0.0,7.0,orange,orange,0,865.0,us,0.0,0.0,0,mwc,33.0,-16.423,168.214,"Lakatoro, Vanuatu",Vanuatu,1999,11,Severe,orange,orange
"M 7.0 - 88 km W of Kandrian, Papua New Guinea",7.0,11/19/1999 13:56,0.0,6.0,orange,orange,0,754.0,us,0.0,0.0,0,mwc,33.0,-6.351,148.763,"Kandrian, Papua New Guinea",Papua New Guinea,1999,11,Moderate,orange,orange
"M 6.9 - 84 km WNW of Kandrian, Papua New Guinea",6.9,11/17/1999 3:27,0.0,6.0,orange,orange,0,732.0,us,0.0,0.0,0,mwc,47.5,-5.978,148.82,"Kandrian, Papua New Guinea",Papua New Guinea,1999,11,Moderate,orange,orange
"M 7.3 - 14 km WNW of Bolitoc, Philippines",7.3,11/12/1999 18:03,0.0,7.0,orange,orange,0,820.0,us,0.0,0.0,0,mwc,33.0,15.766,119.74,"Bolitoc, Philippines",Philippines,1999,11,Severe,orange,orange
"M 6.7 - 16 km N of Potrerillos, Honduras",6.7,11/7/1999 14:14,0.0,8.0,green,red,0,691.0,us,0.0,0.0,1,mwc,10.0,15.782,-88.33,"Potrerillos, Honduras",Guatemala,1999,11,Severe,red,red
"M 7.1 - Hector Mine, CA Earthquake",7.1,10/16/1999 9:46,8.0,8.0,green,red,0,1576.0,ci,73.0,0.0,1,mww,13.73,34.6033,-116.265,"Hector Mine, CA Earthquake",United States of America,1999,10,Severe,red,red
"M 7.1 - 92 km ENE of Kimbe, Papua New Guinea",7.1,10/5/1999 20:33,0.0,7.0,green,green,0,776.0,us,0.0,0.0,0,mwb,138.0,-5.159,150.88,"Kimbe, Papua New Guinea",Papua New Guinea,1999,10,Severe,green,green
"M 7.5 - 15 km W of San Baltazar Loxicha, Mexico",7.5,9/30/1999 16:31,0.0,8.0,green,green,0,865.0,us,0.0,0.0,0,mwc,60.6,16.059,-96.931,"San Baltazar Loxicha, Mexico",Mexico,1999,9,Severe,green,green
"M 6.5 - 31 km SE of Puli, Taiwan",6.5,9/25/1999 23:52,0.0,7.0,green,green,0,650.0,us,0.0,0.0,0,mwc,17.0,23.738,121.158,"Puli, Taiwan",Taiwan,1999,9,Severe,green,green
"M 7.7 - 21 km S of Puli, Taiwan",7.7,9/20/1999 17:47,0.0,9.0,green,green,0,912.0,us,0.0,0.0,0,mwc,33.0,23.772,120.982,"Puli, Taiwan",Taiwan,1999,9,Severe,green,green
"M 6.6 - 66 km E of Lakatoro, Vanuatu",6.6,8/22/1999 12:40,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,33.0,-16.117,168.039,"Lakatoro, Vanuatu",Vanuatu,1999,8,Moderate,orange,orange
"M 6.9 - 42 km S of Quepos, Costa Rica",6.9,8/20/1999 10:02,0.0,6.0,orange,orange,0,732.0,us,0.0,0.0,0,mwc,20.0,9.044,-84.159,"Quepos, Costa Rica",Indonesia,1999,8,Moderate,orange,orange
"M 7.6 - 4 km ESE of Derince, Turkey",7.6,8/17/1999 0:01,0.0,9.0,green,red,0,889.0,us,0.0,0.0,1,mwc,17.0,40.748,29.864,"Derince, Turkey",Turkey,1999,8,Severe,red,red
"M 6.5 - 31 km SW of Ishkashim, Afghanistan",6.5,8/11/1999 16:45,0.0,4.0,green,green,0,650.0,us,0.0,0.0,0,mwc,228.4,36.522,71.24,"Ishkashim, Afghanistan",Afghanistan,1999,8,Light,green,green
"M 6.9 - 123 km SE of Vilyuchinsk, Russia",6.9,8/3/1999 12:25,0.0,5.0,yellow,yellow,0,732.0,us,0.0,0.0,0,mwc,56.6,52.056,159.52,"Vilyuchinsk, Russia",Indonesia,1999,8,Moderate,yellow,yellow
"M 7.0 - 1 km SE of Texcala, Mexico",7.0,6/15/1999 20:42,0.0,7.0,green,green,0,754.0,us,0.0,0.0,0,mwc,70.0,18.386,-97.436,"Texcala, Mexico",Mexico,1999,6,Severe,green,green
"M 7.0 - 26 km SSE of Karluk, Alaska",7.0,6/12/1999 23:12,0.0,7.0,orange,orange,0,754.0,ak,0.0,0.0,0,mw,43.6,57.3424,-154.347,"Karluk, Alaska",United States of America,1999,6,Severe,orange,orange
"M 7.3 - 146 km NW of Sola, Vanuatu",7.3,6/2/1999 21:47,0.0,7.0,green,green,0,820.0,us,0.0,0.0,0,mwc,90.1,-12.853,166.697,"Sola, Vanuatu",Indonesia,1999,6,Severe,green,green
"M 6.6 - 113 km SE of Kokopo, Papua New Guinea",6.6,5/17/1999 10:07,0.0,5.0,green,green,0,670.0,us,0.0,0.0,0,mwc,27.0,-5.165,152.877,"Kokopo, Papua New Guinea",Papua New Guinea,1999,5,Moderate,green,green
"M 7.1 - 51 km SSE of Kokopo, Papua New Guinea",7.1,5/16/1999 0:51,0.0,7.0,green,green,0,776.0,us,0.0,0.0,0,mwc,73.7,-4.751,152.486,"Kokopo, Papua New Guinea",Papua New Guinea,1999,5,Severe,green,green
"M 7.4 - 63 km W of Kimbe, Papua New Guinea",7.4,5/4/1999 11:08,0.0,7.0,green,green,0,842.0,us,0.0,0.0,0,mwc,150.0,-5.591,149.568,"Kimbe, Papua New Guinea",Papua New Guinea,1999,5,Severe,green,green
"M 6.8 - 132 km WSW of Haveluloto, Tonga",6.8,4/13/1999 10:38,0.0,5.0,green,green,0,711.0,us,0.0,0.0,0,mwc,164.2,-21.422,-176.46,"Haveluloto, Tonga",Indonesia,1999,4,Moderate,green,green
"M 7.1 - 69 km S of Tabiauan, Philippines",7.1,4/3/1999 8:52,0.0,6.0,orange,orange,0,776.0,us,0.0,0.0,0,mwc,33.0,5.397,121.937,"Tabiauan, Philippines",Indonesia,1999,4,Moderate,orange,orange
M 6.6 - 110 km SSE of Kuh-e Sefid,6.6,4/3/1999 5:38,0.0,7.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,33.0,28.343,57.193,Kuh-e Sefid,Iran,1999,4,Severe,orange,orange
"M 6.6 - 9 km NNW of Pipalkoti, Uttarakhand",6.6,3/28/1999 19:05,0.0,7.0,green,green,0,670.0,us,0.0,0.0,0,mwb,15.0,30.512,79.403,"Pipalkoti, Uttarakhand",India,1999,3,Severe,green,green
"M 6.9 - 78 km WSW of Adak, Alaska",6.9,3/20/1999 10:47,0.0,6.0,orange,orange,0,732.0,us,0.0,0.0,0,mwc,33.0,51.587,-177.668,"Adak, Alaska",United States of America,1999,3,Moderate,orange,orange
"M 6.8 - 6 km SE of Camaná, Peru",6.8,3/4/1999 6:17,0.0,7.0,green,green,0,711.0,us,0.0,0.0,0,mwc,87.2,-16.66,-72.662,"Camaná, Peru",Peru,1999,3,Severe,green,green
"M 6.6 - 18 km WSW of Nikolski, Alaska",6.6,1/28/1999 8:10,0.0,6.0,green,green,0,670.0,us,0.0,0.0,0,mwc,67.2,52.886,-169.123,"Nikolski, Alaska",United States of America,1999,1,Moderate,green,green
"M 7.0 - 110 km ESE of Kokopo, Papua New Guinea",7.0,1/19/1999 3:35,0.0,7.0,green,green,0,754.0,us,0.0,0.0,0,mwc,114.1,-4.596,153.235,"Kokopo, Papua New Guinea",Papua New Guinea,1999,1,Severe,green,green
"M 6.8 - 131 km WSW of Haveluloto, Tonga",6.8,12/27/1998 0:38,0.0,5.0,green,green,0,711.0,us,0.0,0.0,0,mwc,144.3,-21.632,-176.376,"Haveluloto, Tonga",Indonesia,1998,12,Moderate,green,green
"M 6.7 - 149 km ENE of Labasa, Fiji",6.7,12/1/1998 16:36,0.0,6.0,orange,orange,0,691.0,us,0.0,0.0,0,mwc,23.4,-15.848,-179.376,"Labasa, Fiji",Fiji,1998,12,Moderate,orange,orange
"M 6.6 - 47 km SSW of Ovalle, Chile",6.6,12/1/1998 10:14,0.0,7.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,34.8,-30.985,-71.41,"Ovalle, Chile",Chile,1998,12,Severe,orange,orange
"M 7.7 - 264 km ESE of Luwuk, Indonesia",7.7,11/29/1998 14:10,0.0,7.0,orange,orange,0,912.0,us,0.0,0.0,0,mwc,33.0,-2.071,124.891,"Luwuk, Indonesia",Indonesia,1998,11,Severe,orange,orange
"M 6.6 - 10 km SSW of San José El Ídolo, Guatemala",6.6,10/1/1998 8:20,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,33.0,14.374,-91.473,"San José El Ídolo, Guatemala",Guatemala,1998,10,Moderate,orange,orange
"M 6.6 - 8 km WSW of Sumberpucung, Indonesia",6.6,9/28/1998 13:34,0.0,5.0,green,green,0,670.0,us,0.0,0.0,0,mwb,151.6,-8.194,112.413,"Sumberpucung, Indonesia",Indonesia,1998,9,Moderate,green,green
"M 7.0 - 278 km NE of Lospalos, Timor Leste",7.0,9/11/1998 5:38,0.0,7.0,orange,orange,0,754.0,us,0.0,0.0,0,mwc,33.0,-6.92,128.946,"Lospalos, Timor Leste",Indonesia,1998,9,Severe,orange,orange
"M 6.7 - 282 km NE of Lospalos, Timor Leste",6.7,9/11/1998 5:30,0.0,6.0,orange,orange,0,691.0,us,0.0,0.0,0,mwc,33.0,-6.954,129.022,"Lospalos, Timor Leste",Indonesia,1998,9,Moderate,orange,orange
"M 6.7 - 192 km W of Abepura, Indonesia",6.7,7/29/1998 18:00,0.0,6.0,orange,orange,0,691.0,us,0.0,0.0,0,mwc,33.0,-2.693,138.901,"Abepura, Indonesia",Indonesia,1998,7,Moderate,orange,orange
"M 7.0 - 50 km WNW of Aitape, Papua New Guinea",7.0,7/17/1998 8:49,0.0,7.0,green,green,0,754.0,us,0.0,0.0,0,mwc,10.0,-2.961,141.926,"Aitape, Papua New Guinea",Papua New Guinea,1998,7,Severe,green,green
"M 7.0 - 52 km SE of Lata, Solomon Islands",7.0,7/16/1998 11:56,0.0,7.0,green,green,0,754.0,us,0.0,0.0,0,mwc,110.2,-11.04,166.16,"Lata, Solomon Islands",Solomon Islands,1998,7,Severe,green,green
"M 6.6 - 24 km E of Rustaq, Takhar Province",6.6,5/30/1998 6:22,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwb,33.0,37.106,70.11,"Rustaq, Takhar Province",Afghanistan,1998,5,Moderate,orange,orange
"M 6.6 - 25 km NNW of Mizque, Bolivia",6.6,5/22/1998 4:48,0.0,8.0,green,red,0,670.0,us,0.0,0.0,1,mwb,24.0,-17.731,-65.431,"Mizque, Bolivia",Bolivia,1998,5,Severe,red,red
"M 6.7 - 127 km NNW of Palu, Indonesia",6.7,5/21/1998 5:34,0.0,6.0,orange,orange,0,691.0,us,0.0,0.0,0,mwb,33.0,0.207,119.584,"Palu, Indonesia",Indonesia,1998,5,Moderate,orange,orange
"M 6.6 - 108 km SW of Kokopo, Papua New Guinea",6.6,5/13/1998 23:02,0.0,6.0,green,green,0,670.0,us,0.0,0.0,0,mwc,61.4,-5.147,151.714,"Kokopo, Papua New Guinea",Papua New Guinea,1998,5,Moderate,green,green
"M 7.2 - 3 km E of Bahía de Caráquez, Ecuador",7.2,4/8/1998 18:59,0.0,7.0,orange,orange,0,798.0,us,0.0,0.0,0,mwc,33.0,-0.593,-80.393,"Bahía de Caráquez, Ecuador",Ecuador,1998,4,Severe,orange,orange
"M 6.6 - 52 km ESE of Kerman, Iran",6.6,3/14/1998 19:40,0.0,8.0,green,red,0,670.0,us,0.0,0.0,1,mwc,9.0,30.154,57.605,"Kerman, Iran",Iran,1998,3,Severe,red,red
"M 6.6 - 66 km NNW of Coquimbo, Chile",6.6,3/9/1998 17:37,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,27.0,-29.45,-71.715,"Coquimbo, Chile",Chile,1998,3,Moderate,orange,orange
"M 7.5 - 254 km SSE of Ishigaki, Japan",7.5,3/5/1998 23:30,0.0,5.0,green,green,0,865.0,us,0.0,0.0,0,mwb,33.0,22.306,125.308,"Ishigaki, Japan",Indonesia,1998,3,Moderate,green,green
"M 6.6 - 43 km NE of San Fernando, Peru",6.6,3/4/1998 22:01,0.0,5.0,green,green,0,670.0,us,0.0,0.0,0,mwc,164.6,-8.148,-74.238,"San Fernando, Peru",Peru,1998,3,Moderate,green,green
"M 6.8 - 123 km SSE of Pondaguitan, Philippines",6.8,2/9/1998 8:37,0.0,5.0,yellow,yellow,0,711.0,us,0.0,0.0,0,mwc,50.0,5.41,126.764,"Pondaguitan, Philippines",Indonesia,1998,2,Moderate,yellow,yellow
"M 7.1 - 34 km SSE of Antofagasta, Chile",7.1,1/30/1998 12:16,0.0,7.0,orange,orange,0,776.0,us,0.0,0.0,0,mwc,42.0,-23.913,-70.207,Ant,Chile,1998,1,Severe,orange,orange
"M 7.0 - 95 km W of Pariaman, Indonesia",7.0,1/4/1998 17:56,0.0,6.0,green,green,0,754.0,us,0.0,0.0,0,mwc,55.7,-0.544,99.261,"Pariaman, Indonesia",Indonesia,1998,1,Moderate,green,green
"M 7.2 - 117 km N of Finschhafen, Papua New Guinea",7.2,12/22/1997 2:05,0.0,6.0,green,green,0,798.0,us,0.0,0.0,0,mwc,179.3,-5.495,147.867,"Finschhafen, Papua New Guinea",Papua New Guinea,1997,12,Moderate,green,green
"M 7.0 - 97 km NW of Gorontalo, Indonesia",7.0,11/25/1997 12:14,0.0,6.0,orange,orange,0,754.0,us,0.0,0.0,0,mwc,24.0,1.241,122.536,"Gorontalo, Indonesia",Indonesia,1997,11,Moderate,orange,orange
"M 6.6 - 22 km SW of Lithakiá, Greece",6.6,11/18/1997 13:07,0.0,7.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,33.0,37.57,20.656,"Lithakiá, Greece",Indonesia,1997,11,Severe,orange,orange
"M 7.0 - 34 km ESE of Port-Olry, Vanuatu",7.0,11/15/1997 18:59,0.0,6.0,green,green,0,754.0,us,0.0,0.0,0,mwc,123.1,-15.145,167.375,"Port-Olry, Vanuatu",Vanuatu,1997,11,Moderate,green,green
"M 6.9 - 121 km E of Kinablangan, Philippines",6.9,11/3/1997 19:22,0.0,5.0,green,green,0,732.0,us,0.0,0.0,0,mwb,10.0,7.742,127.647,"Kinablangan, Philippines",Indonesia,1997,11,Moderate,green,green
"M 7.2 - 46 km WNW of El Habillal, Mexico",7.2,11/1/1997 20:28,0.0,7.0,orange,orange,0,798.0,us,0.0,0.0,0,mwb,33.0,18.219,-102.756,"El Habillal, Mexico",Mexico,1997,11,Severe,orange,orange
"M 7.2 - 51 km N of Barranca, Peru",7.2,10/28/1997 6:15,0.0,7.0,green,green,0,798.0,us,0.0,0.0,0,mwc,112.0,-4.368,-76.681,"Barranca, Peru",Peru,1997,10,Severe,green,green
"M 7.1 - 36 km SW of Monte Patria, Chile",7.1,10/15/1997 1:03,0.0,7.0,green,green,0,776.0,us,0.0,0.0,0,mwc,58.0,-30.933,-71.22,"Monte Patria, Chile",Chile,1997,10,Severe,green,green
"M 7.8 - 192 km WSW of Haveluloto, Tonga",7.8,10/14/1997 9:53,0.0,7.0,green,green,0,936.0,us,0.0,0.0,0,mwb,167.3,-22.101,-176.772,"Haveluloto, Tonga",Indonesia,1997,10,Severe,green,green
"M 7.3 - 58 km E of Qazvin, Iran",7.3,10/5/1997 7:57,0.0,9.0,green,red,0,820.0,us,0.0,0.0,1,mwb,10.0,33.825,59.809,"Qazvin, Iran",Iran,1997,10,Severe,red,red
"M 6.5 - 13 km NNE of San Sebastián, El Salvador",6.5,9/11/1997 22:56,0.0,4.0,green,green,0,650.0,us,0.0,0.0,0,mwb,176.4,13.849,-88.808,"San Sebastián, El Salvador",El Salvador,1997,9,Light,green,green
"M 7.0 - 26 km WSW of Carúpano, Venezuela",7.0,9/7/1997 19:24,0.0,8.0,green,red,0,754.0,us,0.0,0.0,1,mwc,19.9,10.598,-63.486,"Carúpano, Venezuela",Venezuela,1997,9,Severe,red,red
"M 6.6 - 64 km NNE of Angoram, Papua New Guinea",6.6,8/29/1997 8:14,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,22.8,-3.562,144.362,"Angoram, Papua New Guinea",Papua New Guinea,1997,8,Moderate,orange,orange
M 7.5 - western Xizang,7.5,8/11/1997 10:02,0.0,7.0,orange,orange,0,865.0,us,0.0,0.0,0,mwc,33.0,35.069,87.325,western Xizang,People's Republic of China,1997,8,Severe,orange,orange
"M 6.9 - 4 km ENE of El Ciruelo, Mexico",6.9,7/19/1997 14:22,0.0,6.0,orange,orange,0,732.0,us,0.0,0.0,0,mwb,33.0,16.333,-98.216,"El Ciruelo, Mexico",Mexico,1997,7,Moderate,orange,orange
"M 6.5 - 18 km E of Talisay, Philippines",6.5,6/10/1997 12:30,0.0,5.0,green,green,0,650.0,us,0.0,0.0,0,mwb,105.6,9.79,125.779,"Talisay, Philippines",Philippines,1997,6,Moderate,green,green
"M 6.8 - 52 km WSW of Coquimbo, Chile",6.8,6/7/1997 9:54,0.0,6.0,green,green,0,711.0,us,0.0,0.0,0,mwc,19.0,-30.058,-71.872,"Coquimbo, Chile",Indonesia,1997,6,Moderate,green,green
"M 6.5 - 5 km ENE of Churumuco de Morelos, Mexico",6.5,5/22/1997 7:50,0.0,6.0,green,green,0,650.0,us,0.0,0.0,0,mwc,70.0,18.684,-101.604,"Churumuco de Morelos, Mexico",Mexico,1997,5,Moderate,green,green
"M 6.8 - 99 km S of Isangel, Vanuatu",6.8,5/21/1997 14:10,0.0,6.0,green,green,0,711.0,us,0.0,0.0,0,mwc,57.0,-20.438,169.287,"Isangel, Vanuatu",Indonesia,1997,5,Moderate,green,green
"M 6.5 - 51 km S of Jurm, Afghanistan",6.5,5/13/1997 14:13,0.0,4.0,green,green,0,650.0,us,0.0,0.0,0,mwb,196.0,36.411,70.945,"Jurm, Afghanistan",Afghanistan,1997,5,Light,green,green
"M 7.8 - 156 km S of Ust’-Kamchatsk Staryy, Russia",7.8,5/12/1997 11:26,0.0,7.0,orange,orange,0,936.0,us,0.0,0.0,0,mwc,33.0,54.841,162.035,"Ust’-Kamchatsk Staryy, Russia",Russia,1997,5,Severe,orange,orange
"M 6.5 - 49 km W of Finschhafen, Papua New Guinea",6.5,5/4/1997 12:23,0.0,6.0,green,green,0,650.0,us,0.0,0.0,0,mwc,69.1,-6.485,147.408,"Finschhafen, Papua New Guinea",Papua New Guinea,1997,5,Moderate,green,green
"M 6.5 - 49 km N of Yigo Village, Guam",6.5,4/23/1997 19:44,0.0,6.0,green,green,0,650.0,us,0.0,0.0,0,mwc,100.8,13.986,144.901,"Yigo Village, Guam",Indonesia,1997,4,Moderate,green,green
"M 6.7 - 18 km WSW of Scarborough, Trinidad and Tobago",6.7,4/22/1997 9:31,0.0,7.0,green,green,0,691.0,us,0.0,0.0,0,mwb,5.0,11.112,-60.892,"Scarborough, Trinidad and Tobago",Trinidad and Tobago,1997,4,Severe,green,green
"M 7.7 - 171 km NNW of Sola, Vanuatu",7.7,4/21/1997 12:02,0.0,6.0,orange,orange,0,912.0,us,0.0,0.0,0,mwc,33.0,-12.584,166.676,"Sola, Vanuatu",Indonesia,1997,4,Moderate,orange,orange
M 6.5 - Turkmenistan-Iran border region,6.5,4/2/1997 10:37,0.0,8.0,green,red,0,650.0,us,0.0,0.0,1,mwc,10.0,37.661,57.291,Turkmenistan-Iran border region,Iran,1997,4,Severe,red,red
"M 7.1 - 29 km ESE of Harnai, Pakistan",7.1,2/27/1997 21:08,0.0,6.0,orange,orange,0,776.0,us,0.0,0.0,0,mwc,33.0,29.976,68.208,"Harnai, Pakistan",Pakistan,1997,2,Moderate,orange,orange
"M 6.8 - 24 km SW of Roncesvalles, Colombia",6.8,2/9/1997 12:13,0.0,5.0,green,green,0,711.0,us,0.0,0.0,0,mwb,198.7,3.849,-75.749,"Roncesvalles, Colombia",Colombia,1997,2,Moderate,green,green
"M 6.5 - 131 km W of Iwanai, Japan",6.5,12/22/1996 14:53,0.0,4.0,green,green,0,650.0,us,0.0,0.0,0,mwc,226.5,43.207,138.92,"Iwanai, Japan",Indonesia,1996,12,Light,green,green
"M 7.7 - 60 km SW of Changuillo, Peru",7.7,12/11/1996 16:59,0.0,7.0,orange,orange,0,912.0,us,0.0,0.0,0,mwc,33.0,-14.993,-75.675,"Changuillo, Peru",Peru,1996,12,Severe,orange,orange
"M 6.9 - 130 km ENE of Thang, India",6.9,11/19/1996 10:44,0.0,7.0,orange,orange,0,732.0,us,0.0,0.0,0,mwc,33.0,35.345,78.133,"Thang, India",People's Republic of China,1996,11,Severe,orange,orange
"M 7.1 - 8 km NNE of Palapag, Philippines",7.1,11/6/1996 18:22,0.0,6.0,orange,orange,0,776.0,us,0.0,0.0,0,mwc,33.0,12.614,125.154,"Palapag, Philippines",Philippines,1996,11,Moderate,orange,orange
"M 6.7 - 5 km SE of Miyazaki, Japan",6.7,10/19/1996 14:44,0.0,7.0,orange,orange,0,691.0,us,0.0,0.0,0,mwc,22.0,31.885,131.468,"Miyazaki, Japan",Japan,1996,10,Severe,orange,orange
"M 6.6 - 20 km SSE of Nishinoomote, Japan",6.6,10/18/1996 10:50,0.0,7.0,green,green,0,670.0,us,0.0,0.0,0,mwc,10.0,30.568,131.093,"Nishinoomote, Japan",Japan,1996,10,Severe,green,green
"M 6.8 - 90 km S of Panguna, Papua New Guinea",6.8,10/14/1996 23:26,0.0,6.0,orange,orange,0,711.0,us,0.0,0.0,0,mwc,24.0,-7.133,155.568,"Panguna, Papua New Guinea",Solomon Islands,1996,10,Moderate,orange,orange
"M 7.3 - 46 km SSW of Adak, Alaska",7.3,10/6/1996 15:24,0.0,7.0,orange,orange,0,820.0,us,0.0,0.0,0,mwc,26.3,51.478,-176.847,"Adak, Alaska",United States of America,1996,10,Severe,orange,orange
"M 7.9 - 77 km WSW of Adak, Alaska",7.9,10/6/1996 4:03,0.0,7.0,orange,orange,0,960.0,us,0.0,0.0,0,mwc,33.0,51.564,-177.632,"Adak, Alaska",United States of America,1996,10,Severe,orange,orange
"M 6.7 - 63 km NW of Sola, Vanuatu",6.7,10/6/1996 1:04,0.0,4.0,green,green,0,691.0,us,0.0,0.0,0,mwc,200.1,-13.481,167.13,"Sola, Vanuatu",Vanuatu,1996,10,Light,green,green
"M 6.6 - 24 km NE of Cortes, Philippines",6.6,9/20/1996 4:11,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,33.0,9.454,126.334,"Cortes, Philippines",Philippines,1996,9,Moderate,orange,orange
"M 6.6 - 22 km NNE of Cortes, Philippines",6.6,9/20/1996 4:10,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwc,33.0,9.463,126.284,"Cortes, Philippines",Philippines,1996,9,Moderate,orange,orange
"M 6.8 - 36 km SW of Paphos, Cyprus",6.8,9/10/1996 13:10,0.0,6.0,orange,orange,0,711.0,us,0.0,0.0,0,mwc,33.0,34.556,32.126,"Paphos, Cyprus",Indonesia,1996,9,Moderate,orange,orange
"M 7.0 - 220 km NNE of Palu, Indonesia",7.0,7/22/1996 14:19,0.0,6.0,orange,orange,0,754.0,us,0.0,0.0,0,mwc,33.0,1.0,120.45,"Palu, Indonesia",Indonesia,1996,7,Moderate,orange,orange
"M 6.6 - 217 km NNE of Palu, Indonesia",6.6,7/16/1996 10:07,0.0,6.0,orange,orange,0,670.0,us,0.0,0.0,0,mwb,33.0,1.016,120.254,"Palu, Indonesia",Indonesia,1996,7,Moderate,orange,orange
"M 6.8 - 26 km NNE of Coyuquilla Norte, Mexico",6.8,7/15/1996 21:23,0.0,6.0,green,green,0,711.0,us,0.0,0.0,0,mwb,18.3,17.6,-100.965,"Coyuquilla Norte, Mexico",Mexico,1996,7,Moderate,green,green
"M 7.2 - 158 km E of Kuril’sk, Russia",7.2,7/2/1996 21:36,0.0,6.0,orange,orange,0,798.0,us,0.0,0.0,0,mww,42.6,45.324,149.892,"Kuril’sk, Russia",Indonesia,1996,7,Moderate,orange,orange
"M 7.9 - 169 km NNE of Maumere, Indonesia",7.9,6/17/1996 11:22,0.0,4.0,green,green,0,960.0,us,0.0,0.0,0,mwc,587.3,-7.137,122.589,"Maumere, Indonesia",Indonesia,1996,6,Light,green,green
"M 6.8 - 78 km E of Hengchun, Taiwan",6.8,5/9/1996 23:42,0.0,6.0,orange,orange,0,711.0,us,0.0,0.0,0,mwc,20.0,21.898,121.498,"Hengchun, Taiwan",Taiwan,1996,5,Moderate,orange,orange
"M 7.2 - 58 km WSW of Panguna, Papua New Guinea",7.2,4/29/1996 14:40,0.0,6.0,orange,orange,0,798.0,us,0.0,0.0,0,mwc,44.0,-6.518,154.999,"Panguna, Papua New Guinea",Papua New Guinea,1996,4,Moderate,orange,orange
"M 6.6 - 44 km SE of Antofagasta, Chile",6.6,4/19/1996 0:19,0.0,7.0,orange,orange,0,670.0,us,0.0,0.0,0,mwb,49.5,-23.944,-70.093,Ant,Chile,1996,4,Severe,orange,orange
"M 6.7 - 44 km NNE of Port-Olry, Vanuatu",6.7,3/17/1996 14:48,0.0,5.0,green,green,0,691.0,us,0.0,0.0,0,mwc,164.4,-14.705,167.297,"Port-Olry, Vanuatu",Vanuatu,1996,3,Moderate,green,green
"M 6.7 - 30 km WSW of Villa El Carmen, Nicaragua",6.7,3/3/1996 16:37,0.0,6.0,orange,orange,0,691.0,us,0.0,0.0,0,mwc,33.0,11.905,-86.772,"Villa El Carmen, Nicaragua",Nicaragua,1996,3,Moderate,orange,orange
